Date,Sales,TV_Spend,Radio_Spend,Digital_Spend,OOH_Spend,Competitor_Price,Promo_Flag,Region
2027-05-30,2206.426302822897,4442.508214992166,3460.1159812672986,2665.6723633872875,871.6474171496351,104.43804253884632,0,West
2027-06-06,2236.743906887606,3630.197020420922,3415.3058920013837,1379.3537015108984,2042.2291742841394,97.91078827730355,1,South
2027-06-13,2210.1417248527023,4911.717951648745,3355.9996256756963,2143.318065052449,1255.6569440779738,90.07984600016667,0,North
2027-06-20,2156.5273186707736,7579.709337654318,5815.6048040823825,4529.135269711778,1701.7933025532068,94.05527437439109,0,West
2027-06-27,,4196.325432030269,3154.443680433927,1975.6355431980267,874.7862773714986,96.85916186256942,0,South
2027-07-04,2182.588615064836,6639.116805444068,5202.699318986398,3151.5838569768644,1028.2161341968879,105.64113020752912,0,South
2027-07-11,2030.8797378096085,6677.700814076441,5010.902408796795,3805.955178556159,2074.034959688894,88.29097260787852,1,North
2027-07-18,2123.4017383299642,4446.411758292005,3381.6652291562095,1996.0618655981662,1361.0790844168628,101.27288252612614,0,West
2027-07-25,2063.9660423528276,5568.9830791852755,4219.278953633131,3147.7683798248668,2081.310190417018,96.13957184773209,1,North
2027-08-01,2124.0087173935804,6628.396623128538,5182.933510964132,3750.332430008524,1468.707736376593,99.4091526761474,0,East
2027-08-08,2027.7494314302069,4620.872259012513,3804.2916913420777,3009.9994575258,763.240890816857,94.69002641682034,0,North
2027-08-15,2049.5610282924345,4796.419639897638,4053.175678080328,5294.722444533414,1856.8270398926882,90.96783684936838,0,North
2027-08-22,2070.6525907702917,4418.319086051356,4243.923626985459,1665.1205928974439,1264.043072897757,98.91436389700665,0,South
2027-08-29,2081.1965545778644,3985.2432693071332,2921.8734780709647,3846.982823907103,1779.4755254068173,98.41215513552811,0,North
2027-09-05,1972.9819311101282,4350.722454933993,4095.597245450983,2861.7586100828285,1510.0843470160328,99.98028482869861,0,East
2027-09-12,2014.0865747227422,3776.059733237744,3296.94262119961,3617.53612386934,882.7527088228519,95.03347682310682,0,South
2027-09-19,2007.7109596223415,5034.083468259226,3750.814866458597,3353.045721359397,1565.7179061482277,92.08088988340076,0,East
2027-09-26,2002.3335383713145,4230.026768941359,3138.921973643118,2413.4750423120026,2378.4892568611194,87.26606502488079,0,North
2027-10-03,2129.730937194444,5233.785911790747,4083.5354298413386,3183.1971139674724,1697.1945834057838,99.13686634069704,0,East
2027-10-10,2071.060722062837,3444.1043537963724,3342.957645855161,1513.6788388813702,1476.9928987978149,97.13944741221992,0,East
2027-10-17,1999.9525537461648,5330.8802322144575,4160.263403215415,3482.598000457115,1930.137360782759,90.1710868356802,0,North
2027-10-24,2123.801892222097,5833.528961608925,4953.463856039559,3238.5267727924206,1584.2673860812442,92.28713163351688,0,North
2027-10-31,2201.5110366719005,3006.264357428545,2368.405907441659,3510.928134914482,1583.8136921051178,92.62620594024278,0,South
2027-11-07,2166.9211133933372,5374.056569847572,4220.807257554727,3846.4946600697203,1063.349931136359,87.5250778400879,0,South
2027-11-14,2061.4069700541404,6227.668992473293,4360.88336216004,3294.095872167769,1593.5392103158395,90.83158801697434,0,West
2027-11-21,2137.1753470104563,3790.3589813087947,,3118.471535838621,1914.177366566778,89.23084821596824,0,South
2027-11-28,2250.400923050577,6672.572386837704,5269.609649131812,2295.1453306709664,1165.5751391599902,92.81760494056032,0,North
2027-12-05,2178.6955493105534,5419.019009366045,4125.182867515311,2430.2233890807593,2069.798328498779,91.16651250835218,1,East
2027-12-12,2264.327838549799,,2795.728729556814,3949.3876961418646,1463.3175903419497,86.70497539566625,0,East
2027-12-19,2309.624366620402,4944.230922342294,4026.2229974443253,4149.068324564783,1144.8921953845838,104.9329511528474,0,South
2027-12-26,2253.6534764210955,5558.326912521722,4466.017713033086,2809.511650950357,1899.052830768098,101.06270365514615,0,South
2028-01-02,2326.131068247974,5076.005391412412,4166.891661335956,3036.8021978026195,1385.2823057046924,90.88490289240008,0,North
2028-01-09,2195.799765854058,5538.755992446369,4693.988253014468,2276.3085000049873,1803.8059549944433,96.12210698326805,1,East
2028-01-16,,4079.326406920634,3126.2797402576657,3938.205476213956,1383.296547096585,96.82732544910647,0,West
2028-01-23,2400.3162268390956,5169.360824036078,4305.6813260567815,3532.333458953423,1476.0695425880385,100.67542927386738,1,West
2028-01-30,2376.2237902479883,3586.2855030950195,3509.523555600404,4552.973949170999,1697.4240817337165,90.60697486669962,1,South
2028-02-06,2544.245096844741,4888.773938651299,3399.6880879888245,2297.341538256209,1616.3588230360024,100.14053391991214,0,West
2028-02-13,2413.1950807361886,4096.09235853521,3553.5509628968193,2697.5936807854264,701.7872878193045,91.92047347896532,0,North
2028-02-20,2482.594548843882,4264.4700574102335,3407.4280851438384,3185.156738020458,1051.5025039622433,87.96068797915693,0,West
2028-02-27,2528.6282339949457,6236.093175210437,4717.199103195769,3517.191630180617,1871.7639939163262,98.24068279657249,0,South
2028-03-05,2609.0669129903886,6091.310120594269,4759.089017418062,2827.465889961894,1447.1453644393812,101.05379212061213,0,North
2028-03-12,2477.3952559262384,5609.138120907177,4219.314303310241,2301.6311276370398,1290.5074788914312,107.51954486765342,0,East
2028-03-19,,3907.687235327421,3141.899917447969,3705.126023138857,956.5703938970103,88.56137367454893,0,North
2028-03-26,2565.5116530509795,4683.591550305198,,3576.9082900364656,1068.1054714896607,98.03459842540396,0,South
2028-04-02,2519.466342267213,6213.097699979184,4401.684838328669,2266.9807195490203,691.280544015221,92.47099378103233,0,South
2028-04-09,2592.2935371983735,5141.716913639904,3759.282609518387,4084.354240884397,1459.4877125193868,98.41679355262016,1,West
2028-04-16,2576.9562333157564,7319.329539981694,5595.409708875967,3936.158967357283,1260.6249677675812,87.12755224384375,0,West
2028-04-23,2532.0803612727027,5393.317839394372,3891.352493089026,3107.437197798234,1113.3648436058738,88.14615112150717,1,East
2028-04-30,2558.086877428232,5192.049116490031,4315.123220166783,3063.678289900829,1472.7506299328188,90.56062588416758,0,East
2028-05-07,2525.436469791132,4690.883535797499,3953.3075093346843,3443.246216892726,1645.5882523410953,94.81482022834042,0,South
2028-05-14,2538.3003989107224,5133.540904782282,3562.38252423219,2310.6375437949937,2337.279172883978,91.19459366730823,0,South
2028-05-21,2551.719483072284,4847.530163619456,3705.248702470977,3024.025183331266,895.2466321747146,97.67527171956709,0,South
2028-05-28,2582.245475216022,5708.10867668859,4783.098026927366,1278.0931643126557,1963.7524173202087,99.49447309128958,0,East
2028-06-04,2424.030202467165,5956.7023167945845,,3701.1645164023485,1889.2406244060287,97.33788770622678,0,South
2028-06-11,2574.514801590325,4214.01053949205,3389.0850450024136,1750.8054220465124,1188.3629042493199,102.41393819830434,1,East
2028-06-18,2351.5029460749392,3668.7670464422217,3339.878495840902,4202.7358627431995,1581.2943818344124,96.37913314727672,0,South
2028-06-25,2422.4107452482203,3163.7946268967034,3133.2939289228007,2735.9039248268396,1316.946700264954,88.19551644829916,0,North
2028-07-02,2440.308524273165,5507.991326912544,4229.333130334177,2830.6664144550587,1574.2754321674956,101.0768825676917,1,North
2028-07-09,2406.1864605292403,3896.6333938261264,3158.7269778881832,2497.8128751323957,2103.6524053618205,91.21421882197001,0,South
2028-07-16,2342.9440466004635,2847.109407047517,3134.9766027380624,2769.568900862339,1742.242493052525,98.77209249842785,0,North
2028-07-23,2346.6492530733826,,4754.8170618578515,4134.825076118429,1703.4433492933767,102.06867108277554,0,East
2028-07-30,2316.737003920828,7492.9995174327905,5789.457125694213,1009.7530747719366,1327.876272018143,96.46344005365201,1,West
2028-08-06,2297.907230504631,4993.929088460107,4021.952895845571,4021.57230887055,906.377334030266,86.67920593417675,0,North
2028-08-13,2357.7779552168313,5838.490774451642,4260.6147481787075,3270.4187848813667,1416.6127157838368,89.54893916745104,0,West
2028-08-20,2323.2540011195215,5081.829358547565,3799.9642931615695,2034.3826817142276,1982.643261945566,100.73372233442568,0,North
2028-08-27,2263.2633151063255,4901.110346808858,4097.420439665042,2139.7500855606095,889.1328573641409,93.25438657178591,1,East
2028-09-03,2337.9767452345795,,4676.965356059266,4341.114421766562,1077.964252729322,94.47786767471082,0,North
2028-09-10,2306.17661255862,4709.725455811349,4246.314851370738,2243.594496045815,1550.5070944936272,97.85412208081804,1,North
2028-09-17,2332.1013311223373,,4355.570416203984,2077.3195915232327,1106.138086061095,97.52161431040162,0,South
2028-09-24,2326.4814420961807,5321.6978061960135,3742.0945931896626,3909.8516338917834,1182.990621153915,95.4139990619273,0,West
2028-10-01,2260.0084746342854,,3914.7300131310462,3270.8423010287315,1330.560567308729,92.95665814389767,0,West
2028-10-08,2282.802584504941,5992.042349536523,4295.80722152759,2249.6595387708808,953.7530383239402,92.41665777133822,0,East
2028-10-15,2360.36143171908,4825.040243304591,3779.832764397049,3173.2999803236953,1110.3512615134528,98.24949412645671,1,East
2028-10-22,2368.427308141031,4244.254840507156,3621.612966179802,2179.3978530877785,1781.3711667149234,96.70784765533897,0,West
2028-10-29,2354.358147123061,5536.509843570404,4920.606153077431,3880.657118738084,977.0520871076144,92.63349999691106,0,South
2028-11-05,2381.164219531219,4101.532018208963,4393.894777726986,3849.0967718985066,860.8511462020649,99.31056156496571,0,South
2028-11-12,2461.258713141262,5028.181157369128,4198.925612162331,3425.6049590575544,1247.9900081864423,93.23482942435108,0,West
2028-11-19,2391.8084812119773,4990.881003355797,,3289.328848997613,1792.7822010039383,89.60168912832803,0,North
2028-11-26,2474.4102346497484,6085.895565831578,4811.889034043112,4408.950499893899,1421.2312768012441,90.04514650548327,0,West
2028-12-03,2463.9693899697986,5474.698232879953,4551.115567490122,2999.74906191058,1314.1675687537527,88.92629581845117,0,nort
2028-12-10,2491.2528069811265,4974.973041254856,3888.7835370857565,2054.5006996633592,1517.7435190062429,92.43794991698157,0,West
2028-12-17,2585.8315065482943,5817.766299200287,5029.223186293869,3359.5791302658454,801.7170268561392,99.94862139168097,0,North
2028-12-24,2601.270817449401,6390.207549017314,4903.145757167809,4668.837639629691,1697.882261510013,89.73452409484746,0,South
2028-12-31,2629.7828178510963,5557.810306351862,4484.009110538535,2188.1924054513183,1653.3740125614577,94.68237880509051,0,West
2029-01-07,2683.137073215227,5010.352619843381,4205.988847522367,2710.8297866448115,1336.2766103617114,90.43655327186293,0,East
2029-01-14,2646.9711694901453,,3339.3742437742408,3333.156830481162,1902.3698047185667,92.39845479364281,0,North
2029-01-21,2707.0422829735026,3934.8863369246274,3612.61395229566,2956.8761207954085,1049.0015604187845,86.12979394007374,1,South
2029-01-28,2683.099611516558,4694.775295645332,3631.6892214231225,2214.1571356981485,1951.1635973014277,92.55730885421731,0,East
2029-02-04,2738.8328492725814,4390.487797840717,3466.8021525206204,3897.4862849843767,1561.7974662381005,92.67147310097519,1,South
2029-02-11,2738.1949969158363,4813.028697014554,3557.770948317224,4856.032577613807,1365.3789640487307,96.32143972017847,1,North
2029-02-18,2769.4465714283674,5056.649924897107,4165.840324124332,3156.905167219126,1492.0505458526754,94.71640456627685,0,West
2029-02-25,2811.849056402487,5529.692754356731,4551.496603667672,2276.7453682112,1457.0940936756233,87.58803937523977,0,South
2029-03-04,2756.0922143754087,4929.501221940909,4095.032593010111,1760.83157995722,1988.1131585670869,98.98099122021772,1,West
2029-03-11,2913.807727269483,5486.501643826202,4794.248716299982,3206.3807849769446,1069.3283490115946,94.59151520110998,0,West
2029-03-18,2768.2409057446257,5064.47441481012,4037.005843237358,3883.1018746530062,1194.9923043413608,94.51196758588743,0,South
2029-03-25,2764.2905693606135,3024.5334336461287,3015.342556865431,3380.134197196305,1914.521156828992,93.4540882330743,0,South
2029-04-01,2886.447318494614,4060.6646061812457,3108.888500866953,2998.076927264917,1261.7860259264562,90.8912127638889,0,South
2029-04-08,2868.771498183357,,3797.41755582471,2528.582678568555,1860.2132309326366,94.54901169874363,0,West
2029-04-15,2858.2092393896905,3790.3052571588923,3482.8444815650687,2126.269093825528,2179.7743932034837,95.81794217964291,0,East
2029-04-22,2853.5084805938563,5599.928729996204,4614.687871220665,3667.801061059906,1339.2819892233465,84.68552154327223,0,North
2029-04-29,2813.9844345363867,6530.750832343698,4830.260415106964,3731.0172971084685,1772.544930630122,90.70619581326953,0,East
2029-05-06,2759.8394310599283,6218.761851697316,4709.777335460969,1763.4161706474135,1038.5230874640565,92.10526514798205,0,West
2029-05-13,2796.4147595578447,4786.557129069792,3416.5721534376326,4271.871182544547,1801.8933192271238,94.64085302847138,0,South
2029-05-20,2744.7548637706263,6490.726136849952,4787.326921867988,3459.256976715201,1579.769594394707,99.30655502963563,0,South
2029-05-27,2811.7006210796403,5148.667457202111,4356.315423377202,4119.675716116635,1689.2153128640862,89.46129592701608,1,North
2029-06-03,2738.5681083334007,4662.914028881961,3970.3099221611465,1926.2978012119079,1241.771171185842,90.81019076591079,0,North
2029-06-10,2686.588273017886,4386.59733645906,3782.158118289799,1907.3406756676488,835.566633773131,90.71732944676725,0,East
2029-06-17,2693.0380439684163,4697.530313511872,3833.450294261411,2880.8245521861627,1701.300825899802,89.2523620494773,0,East
2029-06-24,,4611.823181458772,3769.212856463716,3402.2275415161553,674.6387390082182,91.50406752443868,0,North
2029-07-01,2642.7064363087375,5170.416222375487,3904.1533915832583,4437.08865834157,1373.059803102986,97.07401109993985,0,West
2029-07-08,2611.0258473641675,5160.573981049864,4305.99291469068,3564.863131052105,1876.472746567988,87.93082252317828,1,East
2029-07-15,2646.26338316609,5003.046020153414,4128.119495408866,2805.8549785503733,1576.7590943492144,95.31907197576453,0,South
2029-07-22,2629.3036941466826,5436.93816974635,4409.76855624565,2178.904633867286,2279.3370579159255,84.65048884990831,1,South
2029-07-29,2576.039891885212,6190.646274786342,4556.577312071531,3984.00045817532,1910.0436610327095,90.33331001778897,0,West
2029-08-05,2563.8235530709258,5949.5541354413235,3923.7296053034206,2228.235659399428,1238.4406446697694,91.47255349891007,0,North
2029-08-12,2586.900347233661,3515.1020315500964,,4302.774843817857,1510.9253519405754,101.47429836457032,0,East
2029-08-19,2492.999009746403,2446.0788650980453,2323.996082256306,2772.4922803147924,1481.0517189822256,91.70598847623656,1,South
2029-08-26,2487.5356061505304,5934.319911239274,4301.759217530628,4272.46565809428,867.1292946615491,82.05378263274541,0,North
2029-09-02,2517.0745404002955,3633.1213015845788,3387.916454524945,3543.145032047423,1123.8404334062586,83.04555546569375,0,nort
2029-09-09,2540.139278929197,4775.234598107317,3747.5369668886515,2890.4036084460336,1275.6956372080558,93.1901479317334,1,West
2029-09-16,2567.00360346029,3829.8869739406405,3615.9130995783707,2584.4829025390986,685.5117988576253,96.06885427894954,0,South
2029-09-23,2628.7678108474774,3198.0195624199805,,2727.273698123136,1518.9973873006572,94.85727928813627,0,West
2029-09-30,2604.34120634049,5541.462728204788,4529.948433883016,3342.65335390019,1400.3712621387838,93.79785052900495,1,West
2029-10-07,2562.814710016618,5759.155160302647,4045.706382821428,3061.7251969741733,830.8424394753703,98.75129798752833,0,West
2029-10-14,2582.0459410677827,4423.489599273281,4017.676955179889,2524.950873545036,1661.685146110933,90.22204389631435,0,East
2029-10-21,2547.782326637467,2408.95770785509,2523.749784083211,2867.494871745894,1786.349097876384,97.37455278013414,0,West
2029-10-28,2614.4775700216496,4453.7555517475175,3561.47018927465,3062.86162377532,1590.8137915459556,84.71992557486791,0,East
2029-11-04,2620.8649184197725,5391.804005402547,4278.0989434442035,1297.0127244681503,1370.372729916412,88.33526083530967,0,East
2029-11-11,2673.511396368745,3521.0884312258713,2579.782488866027,3366.534491830959,1736.576860700742,83.80479302534093,0,West
2029-11-18,,5183.3599197791555,4232.611795311695,2216.2230202265546,1772.0881441906763,91.44577349665103,0,West
2029-11-25,2733.022691303305,4984.690150827005,3682.002638041581,2077.3340774354037,1622.9614278878753,92.56869391366828,0,North
2029-12-02,2810.715968241621,5579.291499601089,3941.7738140075926,1650.1245223114317,1170.1550998260957,93.3505074611326,1,South
2029-12-09,2756.6988597196446,5119.580368414153,3615.0404651831245,1564.8860017056877,1610.6403062044724,93.06941676443569,1,North
2029-12-16,2810.9782500538836,4026.9310591184444,3749.965147968044,1915.6419975101687,1978.1922603301916,88.10223334594136,0,South
2029-12-23,2854.507199585555,6196.571501664492,,2432.7832338956077,1261.3483765553078,91.76879577793392,0,South
2029-12-30,2829.0463124567727,,4365.000569158768,4562.607310021254,2339.1757356529724,85.21276665697125,yes,North
2030-01-06,2889.0677569480313,4972.695460490068,3822.8768373783514,2579.2962592838367,1289.7476264058462,99.49614487566126,0,North
2030-01-13,2906.5505974475973,4066.732040926804,2927.8318372781987,3142.200085014425,1512.9628053360545,91.14186963550999,0,South
2030-01-20,2937.828439336194,4556.71774880849,3399.073317300496,3320.385109205063,1231.0057615974656,90.19556940478155,1,South
2030-01-27,2919.9624601534574,4115.1972859730995,3839.8618575859414,3104.852148972679,1589.3083343681044,100.56470164222041,0,South
2030-02-03,,4827.053940076577,3849.462910664946,2938.0452314192053,803.1113229458899,86.38876733225385,0,East
2030-02-10,3029.602064196493,6711.708480142343,4862.538899138226,2043.7649891206042,1281.5832804733116,86.95206442984015,0,South
2030-02-17,3097.1539535684824,3628.0988570686436,3224.864781997022,4160.74203862337,1063.151519860573,87.07889837565718,0,West
2030-02-24,3090.0547464349015,3386.4386021232585,3182.3979821242183,4445.757314910308,1554.1353391569164,92.2006430915026,0,West
2030-03-03,3164.662371412661,6471.170327493608,5217.921841266903,1653.8730447018513,1897.778950203563,94.67815814818798,0,West
2030-03-10,3030.8209853408075,4790.676322848134,4308.955562676758,2180.7771272908963,1758.4024748458205,96.19837734058916,0,North
2030-03-17,3122.157806655645,4330.9272613400835,3490.6257630673244,2776.151726098395,551.3362556564431,105.33997658747485,0,North
2030-03-24,3094.1671002869175,6039.904687396076,4226.128506613034,2228.369764071847,2316.827861171152,81.21283772899618,0,North
2030-03-31,3198.0319214804945,4394.384460263136,3512.5911278208987,3404.772442764692,1618.1119762483474,95.48367794562208,0,South
2030-04-07,3048.773449217453,6826.009713546936,5173.689980103027,2417.3822380747097,1189.4003438027999,89.63434713713885,0,West
2030-04-14,3045.017156428044,5677.925871339269,4117.627844940378,4732.044854245281,1562.8511675963764,89.46792425555614,0,South
2030-04-21,3052.121572858441,4512.088591854297,3420.107880644065,3952.438875474877,1570.475929001077,89.28113935873061,1,East
2030-04-28,2968.401986963241,7157.308213265504,5397.521292424268,3170.059224505772,1233.2605132193746,87.81615164596013,0,East
2030-05-05,3038.4143985501833,4394.285076996662,3621.9753407268618,3821.589010655786,1579.16666693683,100.76262417301726,0,North
2030-05-12,3014.667898570474,5742.095372009307,4455.09632182906,3884.720339485847,1257.0110849518771,96.53148663506951,0,East
2030-05-19,3046.132638670041,5299.292580406492,3952.026947833874,2548.8420095534057,1338.255202923991,92.41597989278686,0,West
2030-05-26,3040.032433197612,24579.322703534584,4711.924559377549,2347.026204366428,1225.4883456979662,99.035078762435,0,East
2030-06-02,3099.7295193693017,6561.511196726853,4659.6367747556205,3062.514450375718,926.9314841041389,84.69735517350563,0,North
2030-06-09,3035.384324766814,5032.004149065767,4286.262012776896,3689.3088995983553,1558.3345880861536,85.58647434334536,0,South
2030-06-16,2940.2621532679445,4246.582129653816,3858.524078209415,3111.248318922734,1734.1197746065352,81.33016133902656,0,East
2030-06-23,2905.079266432583,5459.972142939117,3722.1269270920416,1738.4028142472023,1705.9534384305489,88.70292729938356,1,West
2030-06-30,2955.4886225242603,4322.284630247894,3314.517520091013,2357.7404448393263,1827.9701010540937,92.98849263352378,0,West
2030-07-07,2846.1252067914565,7013.3872475266235,,2940.8217091244974,1629.7360840059473,92.67429288966167,0,West
2030-07-14,2985.651960884211,5136.535331082738,3886.914018327573,2939.467516539336,1286.9098007132386,92.8867095552994,0,South
2030-07-21,2936.027371627312,4634.678448687891,3755.7756782756264,4578.0337414318465,1835.8655457724756,85.06471584466959,0,West
2030-07-28,2837.9282680485335,5184.680305864908,3675.914617609386,1891.2096460808016,956.992984063226,96.1157737130701,1,southh
2030-08-04,2761.7187418972967,3652.873710470303,2915.1662823445877,3404.4713934686997,1139.731446995008,93.27813759119499,0,North
2030-08-11,,4028.3859614893486,3115.8443652691594,4191.290486662631,1114.319971430702,95.72527140733,0,West
2030-08-18,2819.676234558637,6200.413907944425,4782.428543586338,4817.159796338237,1932.0224236557242,82.57618911204975,0,East
2030-08-25,2879.7996104680315,4343.105721028604,3626.666733728038,2676.4820614528307,1877.1154056560304,93.57745429398895,0,West
2030-09-01,2733.2753685231987,3953.0890173180605,3155.3321443896602,3393.14356217616,1694.922094817998,86.06117380041236,0,North
2030-09-08,2780.842885367101,5536.652752527286,4375.03791315819,3455.8082857589175,1928.7719460847188,89.99338373724319,0,North
2030-09-15,2811.7204101662983,6185.704154662997,4547.4184674216185,3156.3853852426328,1148.2868870352047,94.63182449318191,1,North
2030-09-22,2817.349029688237,5718.953310665067,4349.875453301224,2920.923839008555,1639.438047944392,92.39546803127956,0,East
2030-09-29,2798.9549516064267,5996.047685805816,5099.664238573051,3348.780311600037,1449.9302286467343,87.66230010110341,0,East
2030-10-06,2861.9541331321643,4243.204911430539,3948.0612623954275,974.2031318242518,1838.7528415539655,91.93136578092209,0,East
2030-10-13,2789.615729993787,3578.1893332581562,2757.0392288766143,3545.655592050105,1453.910306979121,84.22232342378177,0,North
2030-10-20,2850.7898206182936,6501.333651955487,5149.719916537044,3100.942322929574,1346.0228446359674,97.61133697949148,0,South
2030-10-27,2881.418008406863,4677.320161157864,4049.811063042196,2822.0200825773877,1716.363407424396,90.81357990251875,0,West
2030-11-03,2921.019792068718,4749.166983544953,3505.0212035011864,4637.489756575646,1850.4676668764932,97.41274972127663,0,West
2030-11-10,2952.9562122562847,6328.194141849058,5042.5497782358925,2460.052784967558,1232.6619220612793,89.16734156451979,0,North
2030-11-17,2885.1549460618753,5556.23000940066,4795.1175811641615,2677.5392087479754,1475.5697314590495,89.16212005796709,1,nort
2030-11-24,2890.349657054464,5455.887772081607,3936.76922137564,4593.242641763787,1076.623746543339,87.93906606681077,0,South
2030-12-01,3057.9628636864186,7165.002344901084,5023.750560636372,2334.3509561201145,500.7755930028243,96.12086965846537,1,South
2030-12-08,3038.752567741467,4356.481769619857,3919.187501824965,2559.907773650769,1580.1838525654916,88.17284421335762,1,East
2030-12-15,3013.4683371211067,5927.840128081237,4638.152670096436,2882.37966125532,1743.5621425018528,94.92297716207588,0,West
2030-12-22,3157.557598776127,5057.013124897085,4199.650757510108,3672.5875857036394,1604.82672363469,89.76773801165355,0,West
2030-12-29,3114.8910677657072,5268.592278863257,4263.332132238103,3166.2420058826506,720.1753128982532,81.7801835005419,0,South
2031-01-05,3196.827992060703,6528.468426412532,5034.289832125962,1965.89972227819,1359.6602279694102,88.78842966106767,1,South
2031-01-12,3169.2969014790115,5507.8357562896235,3906.7598152804494,2574.2651494982483,612.6608959795675,85.72445892818577,0,East
2031-01-19,3295.9820306528536,5538.296079049633,4637.172959416214,2514.1164534302306,2047.8804430616738,91.76951361841168,0,West
2031-01-26,3306.379991468391,6072.507337309802,4994.381400114214,2938.2231638215635,1065.5781671527657,85.62796132162755,1,South
2031-02-02,3230.176324224205,4635.047270457115,3712.2111390538603,3340.6749269038633,2002.1614437839585,96.18987550357309,0,West
2031-02-09,3313.280697181937,4160.790332660994,,3334.564604710378,1878.3478574736582,91.08462069823486,0,South
2031-02-16,3316.865570657989,,2913.782232820663,1579.1905967612784,1139.7638589855753,90.6320200262063,0,East
2031-02-23,3370.522783007259,3033.6434106239985,2974.4624731797494,3851.152790048685,1046.886019492902,94.77946068893792,0,West
2031-03-02,3268.7570755080774,7056.207129940322,5405.341510478436,3202.0550767972986,1640.1480865545352,96.29953467037932,0,South
2031-03-09,3363.490936485133,3896.791634278317,3319.417675467197,4107.625638075125,1162.2703851267715,91.35950624115173,0,South
2031-03-16,3391.4629991620905,4778.746376414228,4204.553833809688,3355.3586618325376,1540.993856863283,87.58399850225355,0,South
2031-03-23,3257.0630256788445,4723.1867001110795,3733.6888507726653,3881.05836618861,1306.8689636772326,82.55015191943936,1,South
2031-03-30,3289.3788491863224,,4353.8257964535405,3373.2362491601016,787.5366342137467,87.9697512148241,0,East
2031-04-06,3247.226754597205,5815.737212539297,4183.543025915944,4076.9806049621984,607.8127923502163,88.29393876676019,1,West
2031-04-13,3333.5329068148553,5860.473488359746,4509.218447753576,3417.8005088142227,1590.6736993978388,91.89528726496148,1,West
2031-04-20,3377.9683179204403,4416.922561431062,3597.8472594877862,2921.6678028456768,1275.3769014677498,89.61426559430987,0,North
2031-04-27,3409.714625783534,4832.878286213589,3967.3193483404357,4817.947776357505,1278.764073234347,94.75966486025713,0,West
2031-05-04,3328.406888655209,5282.5799504883,4058.6898916429723,3711.2296978239137,1778.345535637514,88.23508364364655,0,North
2031-05-11,3394.0553089267246,4751.308873816453,3811.3435455883714,3458.9955368035307,1969.376910652978,90.99479416573529,0,South
2031-05-18,3229.607876435487,6607.345576019992,5212.221497044447,1978.9564667693312,1390.9821114552763,97.17993721598445,0,East
2031-05-25,3197.7755124409955,5490.974951638252,4163.555699811485,1969.3539060291698,1363.7605172360554,92.94912606977482,0,East
2031-06-01,3263.1435924636767,5734.877786049818,3958.9535414082866,3234.1723857134825,1700.0572132455536,90.91981229155718,0,South
2031-06-08,3267.066405304477,5662.881268667413,4922.603932462074,3116.416958214593,957.2257721201698,88.19027779032412,1,North
2031-06-15,3227.4725986463613,6173.473857485325,5118.520538098341,2508.701947993347,1589.261221899079,88.01384301642513,0,South
2031-06-22,3106.6278949980056,5181.021558703707,3720.9341266905385,3112.7861596896482,1720.7543887288616,86.90693373524026,0,East
2031-06-29,3186.436661973297,3703.1680520441532,3428.81317280005,4270.901542434876,1772.0920833670516,88.43496567108551,0,East
2031-07-06,3106.913392117246,5399.687951752641,4088.920339886182,3556.321979640239,725.2989189990141,94.89832919372158,1,West
2031-07-13,3187.5626500329954,4348.643106208171,3688.23202832422,2087.1931921978094,1195.4578920764238,89.99055864353865,0,North
2031-07-20,3155.3852778960886,4471.383318250243,3771.097229654194,2910.792938285645,1148.6946988706134,84.33113465309384,1,West
2031-07-27,3074.3930613374023,5586.364018755094,4281.49607115816,2356.0268153179513,1539.954781763685,99.90084646529891,0,East
2031-08-03,3081.6821224850073,6238.283071433636,4507.840143184262,2689.840066873151,1692.2978319071935,92.63982595572581,0,East
2031-08-10,3042.337174271332,5021.271576736061,3805.6006303467593,2669.1074674962856,2098.6841629783926,83.98528299743415,0,West
2031-08-17,3082.2692719576103,5308.833012598964,3910.4422329150057,2617.883533916796,1302.0138078527707,88.79075536379588,0,West
2031-08-24,3125.66591089442,6702.214944635238,4771.782304312009,1995.8917024212842,1300.9710006763144,91.53443191414209,0,East
2031-08-31,3023.71044914614,5240.753179488568,4124.298420678334,2897.876254785448,1959.8688075514988,99.48296046648687,0,West
2031-09-07,3096.013962290682,7601.683114180395,5346.2818717750115,2551.513890522152,1618.6307754121221,85.39943770870565,0,West
2031-09-14,3044.9453442617673,5565.509645631544,4543.921407092712,656.4410479981857,2007.0606044751894,95.80020359677974,1,North
2031-09-21,3035.3563583868827,3239.2372408441825,3389.7161911072876,4642.3776196013305,1615.4912012039345,97.89743213486172,0,East
2031-09-28,3076.106707182661,5753.341621104532,4277.989000251707,3871.0157233733376,1037.1533525146917,87.73672847462714,1,South
2031-10-05,3039.049520393821,5381.158384882778,4300.5163810902795,2698.959420060003,966.7486580888774,89.47243190569883,0,North
2031-10-12,3075.3142861955575,6289.752754082746,4923.757185540528,3015.055239792479,879.3951003764283,85.65845376313115,0,South
2031-10-19,,5673.181351269958,4545.509492037758,2062.6765221459505,1764.8207339033893,89.80269429459847,0,West
2031-10-26,3233.6394834670887,4861.544016016226,3939.712989984562,4356.578302248692,1975.4387292348033,90.61705012828534,0,West
